occupation_code,occupation_name,task_id,task_description,weight_category,weight_percentage,substitutivity_01,augmentation_01,complementarity_01,substitutivity_5,augmentation_5,complementarity_5,justification
6-11-02-11,脂肪烃生产工,T006,校准在线分析仪表,Secondary,0.1,0.3,0.7,0.65,2,4,4,涉及精密仪器的物理校准与标准样品的处理，AI 可辅助计算但无法替代物理操作。
6-11-02-11,脂肪烃生产工,T007,维护裂解炉燃烧系统,Secondary,0.1,0.1,0.5,0.8,1,3,4,涉及高温高压环境下的机械维修，需人类判断工具使用与现场安全，AI 仅能提供维修方案。
6-11-02-11,脂肪烃生产工,T008,协调班组生产交接,Secondary,0.1,0.4,0.6,0.75,3,3,4,涉及人员沟通与责任确认，AI 可生成交接单，但人际信任构建与突发状况协调需人类完成。
6-11-02-11,脂肪烃生产工,T009,整理工艺档案资料,Ancillary,0.05,0.95,0.9,0.2,5,5,2,文档归档与检索属于典型的高替代性任务，AI 可全自动完成分类与存储。
6-11-02-11,脂肪烃生产工,T010,清理现场废弃物,Ancillary,0.05,0.2,0.3,0.7,2,2,4,涉及非标准化的物理清理工作，需人类判断废弃物性质与处理流程，机器人难以应对复杂现场。
6-11-02-12,芳香烃生产工,T001,操作反应器进行歧化与异构化反应,Primary,0.12,0.25,0.75,0.8,2,4,4,物理设备操作需人工介入应急，但AI可接管常规参数控制；高风险化工过程需人类现场处置突发状况。
6-11-02-12,芳香烃生产工,T002,监控DCS系统运行数据与报警,Primary,0.12,0.85,0.9,0.6,4,5,3,数据流监控是AI最擅长的领域，可实时分析异常；人类主要承担最终确认与责任签署。
6-11-02-12,芳香烃生产工,T003,执行精馏塔分离操作与参数调整,Primary,0.12,0.3,0.7,0.75,2,4,4,涉及复杂物理分离过程，AI可优化参数但需人工应对物料波动；现场阀门调节仍需人工介入。
6-11-02-12,芳香烃生产工,T004,分析工艺异常并制定应急决策,Primary,0.12,0.15,0.65,0.9,2,4,5,非标准化异常处理依赖人类经验与直觉，AI提供辅助方案但无法承担最终决策责任。
6-11-02-12,芳香烃生产工,T005,执行现场设备巡检与物理维护,Primary,0.12,0.1,0.4,0.85,1,3,4,涉及复杂物理环境下的触觉与视觉判断，机器人难以完全替代人工巡检与手动维修。
6-11-02-12,芳香烃生产工,T006,记录生产日志与合规性报告,Secondary,0.1,0.95,0.95,0.3,5,5,2,文本生成与数据录入是GenAI高度成熟领域，几乎可完全自动化，人类仅需抽检。
6-11-02-12,芳香烃生产工,T007,协调班组沟通与交接班信息传递,Secondary,0.1,0.4,0.5,0.6,3,3,3,涉及人际信任与责任界定，AI可辅助信息整理但无法替代人类间的责任确认与情感协调。
6-11-02-12,芳香烃生产工,T008,校准仪表与测试安全联锁系统,Secondary,0.1,0.35,0.6,0.7,2,3,4,涉及精密物理校准，AI可辅助计算但需人工执行物理连接与确认，存在安全风险。
6-11-02-12,芳香烃生产工,T009,整理工艺档案与优化建议文档,Ancillary,0.05,0.9,0.85,0.2,5,4,2,文档整理与知识沉淀属于高语言依赖任务，AI可自动生成初稿，人类仅需审核。
6-11-02-12,芳香烃生产工,T010,参与安全培训与应急演练演练,Ancillary,0.05,0.2,0.5,0.8,2,3,4,模拟演练需人类参与互动以建立肌肉记忆与心理应激反应，AI仅能作为虚拟陪练。
6-11-02-13,脂肪烃衍生物生产工,T001,监控DCS系统反应参数,Primary,0.12,0.95,0.9,0.85,5,5,4,DCS监控数据高度结构化，AI可实时处理并预警，几乎完全替代人工读数，但需人工确认异常。
6-11-02-13,脂肪烃衍生物生产工,T002,执行精馏塔分离操作,Primary,0.12,0.8,0.75,0.8,4,4,4,自动化控制系统可接管常规分离流程，但AI难以处理突发性物料波动导致的非标准工况。
6-11-02-13,脂肪烃衍生物生产工,T003,调节反应器温度压力,Primary,0.12,0.7,0.85,0.8,4,4,4,AI可优化PID控制参数，但现场物理阀门的紧急手动干预仍需人类操作以确保安全。
6-11-02-13,脂肪烃衍生物生产工,T004,诊断工艺异常原因,Primary,0.12,0.4,0.6,0.9,3,3,5,AI提供故障树分析建议，但复杂的多变量耦合故障需人类经验进行最终归因和决策。
6-11-02-13,脂肪烃衍生物生产工,T005,巡检现场设备运行状态,Primary,0.12,0.3,0.5,0.7,2,3,4,涉及物理巡检和感官判断（听声、闻味），AI机器人难以完全替代人类在复杂环境下的灵活判断。
6-11-02-13,脂肪烃衍生物生产工,T006,记录生产批次数据,Secondary,0.1,0.98,0.95,0.9,5,5,5,数据录入与归档为纯数字化流程，AI可自动抓取并生成报表，替代性极高。
6-11-02-13,脂肪烃衍生物生产工,T007,维护DCS系统报警阈值,Secondary,0.1,0.6,0.7,0.8,3,4,4,AI可建议阈值调整，但涉及生产安全标准的最终设定需人类工程师确认责任。
6-11-02-13,脂肪烃衍生物生产工,T008,处理突发泄漏事故,Secondary,0.1,0.1,0.4,0.95,1,3,5,高危紧急场景下，AI无法承担法律责任和现场指挥责任，必须依赖人类决策与行动。
6-11-02-13,脂肪烃衍生物生产工,T009,填写交接班日志,Ancillary,0.05,0.9,0.8,0.7,5,4,4,文本生成类任务，AI可基于数据自动生成标准化日志，仅需人工审核关键信息。
6-11-02-13,脂肪烃衍生物生产工,T010,协助新员工操作培训,Ancillary,0.05,0.2,0.3,0.85,2,2,4,涉及隐性知识传递和师徒信任构建，AI难以模拟资深工人的经验直觉和责任感。
6-11-02-14,芳香烃衍生物生产工,T001,监控DCS系统反应参数,Primary,0.12,0.85,0.9,0.75,4,5,4,DCS数据流可被AI实时解析与预测，但需人工确认异常阈值。
6-11-02-14,芳香烃衍生物生产工,T002,执行精馏塔分离操作,Primary,0.12,0.3,0.65,0.8,2,4,4,涉及物理阀门调节与现场工况判断，AI难以完全接管物理执行层。
6-11-02-14,芳香烃衍生物生产工,T003,调控反应器温度压力,Primary,0.12,0.4,0.7,0.85,3,4,4,反应动力学复杂，AI可辅助优化但需人工对突发放热风险做最终决策。
6-11-02-14,芳香烃衍生物生产工,T004,分析原料纯度数据,Primary,0.12,0.95,0.95,0.6,5,5,3,数据解析与比对是AI强项，几乎可完全自动化处理。
6-11-02-14,芳香烃衍生物生产工,T005,处理突发工艺泄漏,Primary,0.12,0.1,0.4,0.95,1,3,5,涉及高危现场应急与物理阻断，AI无法替代人类现场处置与责任承担。
6-11-02-14,芳香烃衍生物生产工,T006,记录生产运行日志,Secondary,0.1,0.9,0.8,0.5,5,4,3,标准化记录工作可被AI自动抓取与归档，人工仅需抽检。
6-11-02-14,芳香烃衍生物生产工,T007,校准在线分析仪表,Secondary,0.1,0.2,0.5,0.7,2,3,4,涉及精密仪器物理校准与误差修正，需人工经验介入。
6-11-02-14,芳香烃衍生物生产工,T008,排查设备运行故障,Secondary,0.1,0.35,0.6,0.8,2,3,4,故障诊断需结合现场感官信息与历史数据，AI提供线索但需人工确认。
6-11-02-14,芳香烃衍生物生产工,T009,维护现场安全标识,Ancillary,0.05,0.15,0.2,0.3,2,2,2,低价值体力维护工作，AI无法替代人工现场巡检与更换。
6-11-02-14,芳香烃衍生物生产工,T010,整理工艺操作文档,Ancillary,0.05,0.85,0.75,0.4,4,4,3,文档结构化与归档可由AI高效完成，人工仅需审核合规性。
6-11-02-15,有机合成工,T001,执行配料操作,Primary,0.12,0.15,0.75,0.8,2,4,4,涉及物理称量与投料，需人工确认物料状态，但AI可精确控制计量与流程。
6-11-02-15,有机合成工,T002,监控反应过程,Primary,0.12,0.2,0.85,0.75,2,4,4,AI可实时分析传感器数据并调节参数，但突发异常需人工介入判断与处置。
6-11-02-15,有机合成工,T003,实施分离精制,Primary,0.12,0.25,0.7,0.7,2,4,4,涉及复杂的物理化学分离操作，AI可优化参数，但设备维护与异常处理依赖人工。
6-11-02-15,有机合成工,T004,分析实验数据,Primary,0.12,0.6,0.9,0.6,3,5,3,数据处理与图谱分析高度依赖算法，AI可快速完成，但结果解读需专家经验。
6-11-02-15,有机合成工,T005,维护反应设备,Primary,0.12,0.1,0.4,0.9,1,3,5,涉及高危环境下的物理检修与应急处理，AI无法替代现场人工操作。
6-11-02-15,有机合成工,T006,记录生产日志,Secondary,0.1,0.8,0.95,0.4,4,5,3,数据录入与日志生成可完全由AI自动抓取并归档，人工仅需复核。
6-11-02-15,有机合成工,T007,处理突发异常,Secondary,0.1,0.15,0.5,0.85,2,3,4,非标准化故障需人工经验判断与决策，AI提供辅助建议但无法独立接管。
6-11-02-15,有机合成工,T008,沟通协作事项,Secondary,0.1,0.3,0.6,0.7,2,3,4,涉及跨部门协调与责任确认，需人际信任与情感互动，AI仅能辅助信息传递。
6-11-02-15,有机合成工,T009,整理操作文档,Ancillary,0.05,0.85,0.9,0.3,4,5,2,文档编写与归档属于标准化文本工作，AI可高效生成与检索。
6-11-02-15,有机合成工,T010,清理作业现场,Ancillary,0.05,0.2,0.3,0.8,2,2,4,涉及非结构化环境下的物理清理，需人工灵活应对，AI机器人适用性低。
6-11-03-01,合成氨生产工,T001,监控合成氨反应参数,Primary,0.12,0.85,0.9,0.8,4,5,4,传感器数据读取与实时参数监控高度依赖数字化信号，AI 可完美接管且精度更高。
6-11-03-01,合成氨生产工,T002,调节气化炉运行状态,Primary,0.12,0.75,0.85,0.7,4,4,4,基于历史数据的自适应控制算法可优化调节过程，但需人工确认极端工况下的策略。
6-11-03-01,合成氨生产工,T003,执行净化系统切换操作,Primary,0.12,0.6,0.7,0.65,3,4,4,自动化阀门控制成熟，但现场物理连接与应急手动切换仍需人工介入以防系统故障。
6-11-03-01,合成氨生产工,T004,诊断设备异常故障,Primary,0.12,0.4,0.8,0.9,3,4,5,AI 可辅助定位故障源，但复杂物理环境的非标准化异常需人类经验与直觉判断。
6-11-03-01,合成氨生产工,T005,制定生产安全应急预案,Primary,0.12,0.3,0.6,0.95,2,3,5,涉及高风险决策与责任归属，AI 提供方案建议，最终决策与执行责任必须由人类承担。
6-11-03-01,合成氨生产工,T006,巡检现场管道与阀门,Secondary,0.1,0.2,0.4,0.5,2,3,3,涉及复杂地形行走与感官判断（听声、闻味），机器人巡检尚难完全替代人工灵活性。
6-11-03-01,合成氨生产工,T007,记录生产运行日志,Secondary,0.1,0.95,0.98,0.1,5,5,1,纯文本与数据录入工作，GenAI 与自动化脚本可完全替代且效率极高。
6-11-03-01,合成氨生产工,T008,协调班组人员作业,Secondary,0.1,0.15,0.3,0.85,2,2,4,涉及人际沟通、情绪安抚与责任分配，属于强社会互动任务，AI 难以替代。
6-11-03-01,合成氨生产工,T009,清理现场废弃物,Ancillary,0.05,0.1,0.2,0.3,1,2,2,高体力消耗且环境恶劣，目前自动化设备难以在复杂工况下完全替代人工清理。
6-11-03-01,合成氨生产工,T010,撰写技术操作报告,Ancillary,0.05,0.9,0.95,0.15,5,5,2,基于结构化数据的报告生成，AI 可自动生成初稿，仅需人工审核。
6-11-03-02,尿素生产工,T001,监控合成反应参数,Primary,0.12,0.15,0.85,0.8,2,4,4,AI 可实时处理海量传感器数据并优化控制策略，但物理设备故障需人工介入，且责任归属需人类确认。
6-11-03-02,尿素生产工,T002,执行造粒成型操作,Primary,0.12,0.2,0.7,0.75,2,4,4,造粒涉及复杂的物理形态调整和物料处理，AI 难以完全替代现场机械调试与突发物料异常处理。
6-11-03-02,尿素生产工,T003,调节分解吸收系统,Primary,0.12,0.1,0.8,0.85,1,4,4,系统调节依赖对复杂化学平衡的直觉判断，AI 提供建议但需人工确认安全阈值与应急方案。
6-11-03-02,尿素生产工,T004,巡检现场设备状态,Primary,0.12,0.3,0.6,0.7,2,3,4,虽然巡检机器人可替代部分行走任务，但感官判断（听声、闻味）和复杂环境下的应急决策仍需人类。
6-11-03-02,尿素生产工,T005,记录生产运行数据,Primary,0.12,0.9,0.95,0.4,5,5,3,数据记录是高度结构化的文本/数值任务，AI 可全自动完成，人类仅需进行异常复核。
6-11-03-02,尿素生产工,T006,排查工艺异常原因,Secondary,0.1,0.25,0.75,0.8,2,4,4,AI 可快速定位异常模式，但根本原因分析需结合现场经验与跨部门沟通，无法完全自主。
6-11-03-02,尿素生产工,T007,维护设备运行安全,Secondary,0.1,0.1,0.65,0.85,1,4,4,安全维护涉及高风险决策与物理操作，AI 无法承担法律责任，必须依赖人类监督与执行。
6-11-03-02,尿素生产工,T008,协调班组生产进度,Secondary,0.1,0.4,0.5,0.6,3,3,3,涉及人际协调与突发状况处理，AI 可辅助排程，但人际信任与责任承担无法由算法替代。
6-11-03-02,尿素生产工,T009,整理岗位操作日志,Ancillary,0.05,0.95,0.9,0.3,5,5,2,日志整理为标准化文档工作，AI 可全自动归档与检索，人类仅需偶尔抽查。
6-11-03-02,尿素生产工,T010,培训新员工操作规范,Ancillary,0.05,0.35,0.6,0.7,2,3,4,培训涉及隐性知识传递与情感互动，AI 可辅助教学，但核心经验传承需人类导师示范。
6-11-03-03,硝酸铵生产工,T001,监控中和反应过程参数,Primary,0.12,0.25,0.85,0.75,2,4,4,AI 可实时处理传感器数据并优化反应条件，但需人工确认异常工况。
6-11-03-03,硝酸铵生产工,T002,执行蒸发结晶操作控制,Primary,0.12,0.3,0.8,0.7,2,4,4,自动化系统可精确控制温度与压力，但需人工干预处理设备堵塞等物理故障。
6-11-03-03,硝酸铵生产工,T003,执行造粒机运行与维护,Primary,0.12,0.2,0.6,0.8,2,3,4,造粒涉及复杂物理形态变化，AI 难以完全替代人工对物料流动性的直观判断与机械调整。
6-11-03-03,硝酸铵生产工,T004,分析生产数据与质量报告,Primary,0.12,0.6,0.9,0.65,3,5,4,AI 擅长处理大量数据并生成报告，但需人工结合经验进行最终质量判定。
6-11-03-03,硝酸铵生产工,T005,排查并处理突发设备故障,Primary,0.12,0.15,0.4,0.85,2,3,4,突发故障常伴随非标准化物理现象，需人工现场诊断与应急处理，AI 仅能提供辅助建议。
6-11-03-03,硝酸铵生产工,T006,记录生产日志与操作台账,Secondary,0.1,0.8,0.95,0.4,4,5,3,数据录入与日志生成高度结构化，AI 可完全自动化完成，人工仅需抽检。
6-11-03-03,硝酸铵生产工,T007,执行安全合规性检查,Secondary,0.1,0.4,0.7,0.6,3,4,3,AI 可监控安全指标，但现场环境复杂，需人工确认物理安全状态与责任落实。
6-11-03-03,硝酸铵生产工,T008,协调班组生产交接工作,Secondary,0.1,0.5,0.5,0.5,3,3,3,涉及人员沟通与责任转移，AI 可辅助生成交接单，但人际信任构建需人工完成。
6-11-03-03,硝酸铵生产工,T009,整理归档工艺文档资料,Ancillary,0.05,0.9,0.85,0.2,5,4,2,文档整理为纯信息处理任务，AI 可高效完成分类与归档，无需人工深度参与。
6-11-03-03,硝酸铵生产工,T010,维护现场环境卫生与秩序,Ancillary,0.05,0.3,0.4,0.3,2,3,2,涉及非结构化物理环境清理，AI 机器人尚难完全替代人工的灵活性与细致度。
6-11-03-04,硫酸铵生产工,T001,监控中和反应参数,Primary,0.12,0.15,0.85,0.8,2,4,4,实时监测pH值与温度需依赖传感器与AI算法，但异常工况下的物理干预仍需人工。
6-11-03-04,硫酸铵生产工,T002,调节结晶分离设备,Primary,0.12,0.2,0.75,0.7,2,4,4,设备启停与参数微调可由自动化系统执行，但机械故障排查与物理调节需人工介入。
6-11-03-04,硫酸铵生产工,T003,执行氧化工艺控制,Primary,0.12,0.1,0.8,0.75,1,4,4,氧化过程涉及复杂化学反应，AI可优化投料比，但现场安全管控与应急处理依赖人工。
